id,user_id,products,total,discounted_total,total_products,total_quantity,created_at,updated_at,order_id,products_json,product_count,total_quantity_from_products,order_value,discount_amount,avg_product_value,sk_order,_transformed_at,_pipeline_version
142,32,"[{'id': 65, 'price': 291.35, 'title': 'Product 65', 'total': 483.64, 'quantity': 2, 'discountedPrice': 241.82, 'discountPercentage': 17.0}, {'id': 89, 'price': 91.82, 'title': 'Product 89', 'total': 70.7, 'quantity': 1, 'discountedPrice': 70.7, 'discountPercentage': 23.0}, {'id': 77, 'price': 233.9, 'title': 'Product 77', 'total': 166.07, 'quantity': 1, 'discountedPrice': 166.07, 'discountPercentage': 28.999999999999996}, {'id': 71, 'price': 360.52, 'title': 'Product 71', 'total': 1027.48, 'quantity': 3, 'discountedPrice': 342.49, 'discountPercentage': 5.0}, {'id': 84, 'price': 228.83, 'title': 'Product 84', 'total': 347.82, 'quantity': 2, 'discountedPrice': 173.91, 'discountPercentage': 24.0}]",2095.71,1990.92,5,9,2025-05-23 00:56:02.424484+00:00,2025-05-23 06:56:02.424484+00:00,142,"[{'id': 65, 'price': 291.35, 'title': 'Product 65', 'total': 483.64, 'quantity': 2, 'discountedPrice': 241.82, 'discountPercentage': 17.0}, {'id': 89, 'price': 91.82, 'title': 'Product 89', 'total': 70.7, 'quantity': 1, 'discountedPrice': 70.7, 'discountPercentage': 23.0}, {'id': 77, 'price': 233.9, 'title': 'Product 77', 'total': 166.07, 'quantity': 1, 'discountedPrice': 166.07, 'discountPercentage': 28.999999999999996}, {'id': 71, 'price': 360.52, 'title': 'Product 71', 'total': 1027.48, 'quantity': 3, 'discountedPrice': 342.49, 'discountPercentage': 5.0}, {'id': 84, 'price': 228.83, 'title': 'Product 84', 'total': 347.82, 'quantity': 2, 'discountedPrice': 173.91, 'discountPercentage': 24.0}]",5,9,2095.71,104.78999999999996,419.142,69ca6775ae98822d,2026-04-19T19:39:39.306863+00:00,1.0
30,1,"[{'id': 85, 'price': 398.84, 'title': 'Product 85', 'total': 566.35, 'quantity': 2, 'discountedPrice': 283.18, 'discountPercentage': 28.999999999999996}, {'id': 53, 'price': 144.03, 'title': 'Product 53', 'total': 259.25, 'quantity': 2, 'discountedPrice': 129.63, 'discountPercentage': 10.0}, {'id': 16, 'price': 130.66, 'title': 'Product 16', 'total': 193.38, 'quantity': 2, 'discountedPrice': 96.69, 'discountPercentage': 26.0}, {'id': 56, 'price': 188.92, 'title': 'Product 56', 'total': 302.27, 'quantity': 2, 'discountedPrice': 151.14, 'discountPercentage': 20.0}, {'id': 73, 'price': 448.85, 'title': 'Product 73', 'total': 1333.08, 'quantity': 3, 'discountedPrice': 444.36, 'discountPercentage': 1.0}]",2654.33,2521.61,5,11,2025-05-26 00:56:02.417483+00:00,2025-05-26 01:56:02.417483+00:00,30,"[{'id': 85, 'price': 398.84, 'title': 'Product 85', 'total': 566.35, 'quantity': 2, 'discountedPrice': 283.18, 'discountPercentage': 28.999999999999996}, {'id': 53, 'price': 144.03, 'title': 'Product 53', 'total': 259.25, 'quantity': 2, 'discountedPrice': 129.63, 'discountPercentage': 10.0}, {'id': 16, 'price': 130.66, 'title': 'Product 16', 'total': 193.38, 'quantity': 2, 'discountedPrice': 96.69, 'discountPercentage': 26.0}, {'id': 56, 'price': 188.92, 'title': 'Product 56', 'total': 302.27, 'quantity': 2, 'discountedPrice': 151.14, 'discountPercentage': 20.0}, {'id': 73, 'price': 448.85, 'title': 'Product 73', 'total': 1333.08, 'quantity': 3, 'discountedPrice': 444.36, 'discountPercentage': 1.0}]",5,11,2654.33,132.7199999999998,530.866,0d6151177fdb87f1,2026-04-19T19:39:39.306863+00:00,1.0
46,99,"[{'id': 53, 'price': 85.36, 'title': 'Product 53', 'total': 74.26, 'quantity': 1, 'discountedPrice': 74.26, 'discountPercentage': 13.0}, {'id': 59, 'price': 240.16, 'title': 'Product 59', 'total': 605.2, 'quantity': 3, 'discountedPrice': 201.73, 'discountPercentage': 16.0}, {'id': 44, 'price': 449.68, 'title': 'Product 44', 'total': 881.37, 'quantity': 2, 'discountedPrice': 440.69, 'discountPercentage': 2.0}]",1560.83,1482.79,3,6,2025-05-30 00:56:02.418484+00:00,2025-05-30 11:56:02.418484+00:00,46,"[{'id': 53, 'price': 85.36, 'title': 'Product 53', 'total': 74.26, 'quantity': 1, 'discountedPrice': 74.26, 'discountPercentage': 13.0}, {'id': 59, 'price': 240.16, 'title': 'Product 59', 'total': 605.2, 'quantity': 3, 'discountedPrice': 201.73, 'discountPercentage': 16.0}, {'id': 44, 'price': 449.68, 'title': 'Product 44', 'total': 881.37, 'quantity': 2, 'discountedPrice': 440.69, 'discountPercentage': 2.0}]",3,6,1560.83,78.03999999999996,520.2766666666666,35da5c56954bc015,2026-04-19T19:39:39.306863+00:00,1.0
148,36,"[{'id': 90, 'price': 117.21, 'title': 'Product 90', 'total': 208.63, 'quantity': 2, 'discountedPrice': 104.32, 'discountPercentage': 11.0}, {'id': 2, 'price': 72.87, 'title': 'Product 2', 'total': 183.63, 'quantity': 3, 'discountedPrice': 61.21, 'discountPercentage': 16.0}, {'id': 3, 'price': 323.02, 'title': 'Product 3', 'total': 814.01, 'quantity': 3, 'discountedPrice': 271.34, 'discountPercentage': 16.0}, {'id': 89, 'price': 229.88, 'title': 'Product 89', 'total': 404.59, 'quantity': 2, 'discountedPrice': 202.29, 'discountPercentage': 12.0}]",1610.86,1530.32,4,10,2025-05-31 00:56:02.425482+00:00,2025-05-31 22:56:02.425482+00:00,148,"[{'id': 90, 'price': 117.21, 'title': 'Product 90', 'total': 208.63, 'quantity': 2, 'discountedPrice': 104.32, 'discountPercentage': 11.0}, {'id': 2, 'price': 72.87, 'title': 'Product 2', 'total': 183.63, 'quantity': 3, 'discountedPrice': 61.21, 'discountPercentage': 16.0}, {'id': 3, 'price': 323.02, 'title': 'Product 3', 'total': 814.01, 'quantity': 3, 'discountedPrice': 271.34, 'discountPercentage': 16.0}, {'id': 89, 'price': 229.88, 'title': 'Product 89', 'total': 404.59, 'quantity': 2, 'discountedPrice': 202.29, 'discountPercentage': 12.0}]",4,10,1610.86,80.53999999999996,402.715,1bbea165efce72f7,2026-04-19T19:39:39.306863+00:00,1.0
184,82,"[{'id': 49, 'price': 432.07, 'title': 'Product 49', 'total': 1062.89, 'quantity': 3, 'discountedPrice': 354.3, 'discountPercentage': 18.0}, {'id': 81, 'price': 119.01, 'title': 'Product 81', 'total': 264.2, 'quantity': 3, 'discountedPrice': 88.07, 'discountPercentage': 26.0}, {'id': 7, 'price': 68.57, 'title': 'Product 7', 'total': 105.6, 'quantity': 2, 'discountedPrice': 52.8, 'discountPercentage': 23.0}, {'id': 38, 'price': 398.89, 'title': 'Product 38', 'total': 733.96, 'quantity': 2, 'discountedPrice': 366.98, 'discountPercentage': 8.0}, {'id': 85, 'price': 440.22, 'title': 'Product 85', 'total': 713.16, 'quantity': 2, 'discountedPrice': 356.58, 'discountPercentage': 19.0}]",2879.81,2735.82,5,12,2025-06-02 00:56:02.427483+00:00,2025-06-02 05:56:02.427483+00:00,184,"[{'id': 49, 'price': 432.07, 'title': 'Product 49', 'total': 1062.89, 'quantity': 3, 'discountedPrice': 354.3, 'discountPercentage': 18.0}, {'id': 81, 'price': 119.01, 'title': 'Product 81', 'total': 264.2, 'quantity': 3, 'discountedPrice': 88.07, 'discountPercentage': 26.0}, {'id': 7, 'price': 68.57, 'title': 'Product 7', 'total': 105.6, 'quantity': 2, 'discountedPrice': 52.8, 'discountPercentage': 23.0}, {'id': 38, 'price': 398.89, 'title': 'Product 38', 'total': 733.96, 'quantity': 2, 'discountedPrice': 366.98, 'discountPercentage': 8.0}, {'id': 85, 'price': 440.22, 'title': 'Product 85', 'total': 713.16, 'quantity': 2, 'discountedPrice': 356.58, 'discountPercentage': 19.0}]",5,12,2879.81,143.98999999999978,575.962,c4d945b1f769a434,2026-04-19T19:39:39.306863+00:00,1.0
130,23,"[{'id': 20, 'price': 341.82, 'title': 'Product 20', 'total': 485.38, 'quantity': 2, 'discountedPrice': 242.69, 'discountPercentage': 28.999999999999996}]",485.38,461.11,1,2,2025-06-05 00:56:02.424484+00:00,2025-06-05 03:56:02.424484+00:00,130,"[{'id': 20, 'price': 341.82, 'title': 'Product 20', 'total': 485.38, 'quantity': 2, 'discountedPrice': 242.69, 'discountPercentage': 28.999999999999996}]",1,2,485.38,24.269999999999982,485.38,0e7308ebdff87fed,2026-04-19T19:39:39.306863+00:00,1.0
120,45,"[{'id': 33, 'price': 391.46, 'title': 'Product 33', 'total': 595.02, 'quantity': 2, 'discountedPrice': 297.51, 'discountPercentage': 24.0}, {'id': 11, 'price': 421.13, 'title': 'Product 11', 'total': 1137.05, 'quantity': 3, 'discountedPrice': 379.02, 'discountPercentage': 10.0}, {'id': 77, 'price': 323.56, 'title': 'Product 77', 'total': 747.42, 'quantity': 3, 'discountedPrice': 249.14, 'discountPercentage': 23.0}, {'id': 46, 'price': 387.52, 'title': 'Product 46', 'total': 596.78, 'quantity': 2, 'discountedPrice': 298.39, 'discountPercentage': 23.0}]",3076.27,2922.46,4,10,2025-06-06 00:56:02.423482+00:00,2025-06-06 23:56:02.423482+00:00,120,"[{'id': 33, 'price': 391.46, 'title': 'Product 33', 'total': 595.02, 'quantity': 2, 'discountedPrice': 297.51, 'discountPercentage': 24.0}, {'id': 11, 'price': 421.13, 'title': 'Product 11', 'total': 1137.05, 'quantity': 3, 'discountedPrice': 379.02, 'discountPercentage': 10.0}, {'id': 77, 'price': 323.56, 'title': 'Product 77', 'total': 747.42, 'quantity': 3, 'discountedPrice': 249.14, 'discountPercentage': 23.0}, {'id': 46, 'price': 387.52, 'title': 'Product 46', 'total': 596.78, 'quantity': 2, 'discountedPrice': 298.39, 'discountPercentage': 23.0}]",4,10,3076.27,153.80999999999995,769.0675,58fd25bb4407a540,2026-04-19T19:39:39.306863+00:00,1.0
99,99,"[{'id': 7, 'price': 419.75, 'title': 'Product 7', 'total': 822.71, 'quantity': 2, 'discountedPrice': 411.36, 'discountPercentage': 2.0}, {'id': 10, 'price': 243.44, 'title': 'Product 10', 'total': 649.98, 'quantity': 3, 'discountedPrice': 216.66, 'discountPercentage': 11.0}]",1472.69,1399.06,2,5,2025-06-08 00:56:02.421482+00:00,2025-06-08 02:56:02.421482+00:00,99,"[{'id': 7, 'price': 419.75, 'title': 'Product 7', 'total': 822.71, 'quantity': 2, 'discountedPrice': 411.36, 'discountPercentage': 2.0}, {'id': 10, 'price': 243.44, 'title': 'Product 10', 'total': 649.98, 'quantity': 3, 'discountedPrice': 216.66, 'discountPercentage': 11.0}]",2,5,1472.69,73.63000000000011,736.345,aa79f02ccecdec25,2026-04-19T19:39:39.306863+00:00,1.0
102,1,"[{'id': 76, 'price': 152.92, 'title': 'Product 76', 'total': 108.57, 'quantity': 1, 'discountedPrice': 108.57, 'discountPercentage': 28.999999999999996}, {'id': 6, 'price': 220.31, 'title': 'Product 6', 'total': 374.53, 'quantity': 2, 'discountedPrice': 187.26, 'discountPercentage': 15.0}, {'id': 37, 'price': 384.15, 'title': 'Product 37', 'total': 653.05, 'quantity': 2, 'discountedPrice': 326.53, 'discountPercentage': 15.0}, {'id': 59, 'price': 425.67, 'title': 'Product 59', 'total': 1047.15, 'quantity': 3, 'discountedPrice': 349.05, 'discountPercentage': 18.0}, {'id': 92, 'price': 182.58, 'title': 'Product 92', 'total': 292.13, 'quantity': 2, 'discountedPrice': 146.06, 'discountPercentage': 20.0}]",2475.43,2351.66,5,10,2025-06-08 00:56:02.422483+00:00,2025-06-08 12:56:02.422483+00:00,102,"[{'id': 76, 'price': 152.92, 'title': 'Product 76', 'total': 108.57, 'quantity': 1, 'discountedPrice': 108.57, 'discountPercentage': 28.999999999999996}, {'id': 6, 'price': 220.31, 'title': 'Product 6', 'total': 374.53, 'quantity': 2, 'discountedPrice': 187.26, 'discountPercentage': 15.0}, {'id': 37, 'price': 384.15, 'title': 'Product 37', 'total': 653.05, 'quantity': 2, 'discountedPrice': 326.53, 'discountPercentage': 15.0}, {'id': 59, 'price': 425.67, 'title': 'Product 59', 'total': 1047.15, 'quantity': 3, 'discountedPrice': 349.05, 'discountPercentage': 18.0}, {'id': 92, 'price': 182.58, 'title': 'Product 92', 'total': 292.13, 'quantity': 2, 'discountedPrice': 146.06, 'discountPercentage': 20.0}]",5,10,2475.43,123.76999999999998,495.08599999999996,7492bdb4e81b5884,2026-04-19T19:39:39.306863+00:00,1.0
38,1,"[{'id': 45, 'price': 436.07, 'title': 'Product 45', 'total': 318.33, 'quantity': 1, 'discountedPrice': 318.33, 'discountPercentage': 27.0}, {'id': 82, 'price': 149.2, 'title': 'Product 82', 'total': 283.48, 'quantity': 2, 'discountedPrice': 141.74, 'discountPercentage': 5.0}, {'id': 7, 'price': 321.28, 'title': 'Product 7', 'total': 886.73, 'quantity': 3, 'discountedPrice': 295.58, 'discountPercentage': 8.0}, {'id': 36, 'price': 155.92, 'title': 'Product 36', 'total': 141.89, 'quantity': 1, 'discountedPrice': 141.89, 'discountPercentage': 9.0}, {'id': 2, 'price': 486.21, 'title': 'Product 2', 'total': 374.38, 'quantity': 1, 'discountedPrice': 374.38, 'discountPercentage': 23.0}]",2004.81,1904.57,5,8,2025-06-09 00:56:02.418484+00:00,2025-06-09 18:56:02.418484+00:00,38,"[{'id': 45, 'price': 436.07, 'title': 'Product 45', 'total': 318.33, 'quantity': 1, 'discountedPrice': 318.33, 'discountPercentage': 27.0}, {'id': 82, 'price': 149.2, 'title': 'Product 82', 'total': 283.48, 'quantity': 2, 'discountedPrice': 141.74, 'discountPercentage': 5.0}, {'id': 7, 'price': 321.28, 'title': 'Product 7', 'total': 886.73, 'quantity': 3, 'discountedPrice': 295.58, 'discountPercentage': 8.0}, {'id': 36, 'price': 155.92, 'title': 'Product 36', 'total': 141.89, 'quantity': 1, 'discountedPrice': 141.89, 'discountPercentage': 9.0}, {'id': 2, 'price': 486.21, 'title': 'Product 2', 'total': 374.38, 'quantity': 1, 'discountedPrice': 374.38, 'discountPercentage': 23.0}]",5,8,2004.81,100.24000000000001,400.962,aa0e179dac92ed30,2026-04-19T19:39:39.306863+00:00,1.0
2,64,"[{'id': 64, 'price': 212.88, 'title': 'Product 64', 'total': 174.56, 'quantity': 1, 'discountedPrice': 174.56, 'discountPercentage': 18.0}, {'id': 36, 'price': 111.52, 'title': 'Product 36', 'total': 194.04, 'quantity': 2, 'discountedPrice': 97.02, 'discountPercentage': 13.0}]",368.6,350.17,2,3,2025-06-11 00:56:02.416488+00:00,2025-06-12 00:56:02.416488+00:00,2,"[{'id': 64, 'price': 212.88, 'title': 'Product 64', 'total': 174.56, 'quantity': 1, 'discountedPrice': 174.56, 'discountPercentage': 18.0}, {'id': 36, 'price': 111.52, 'title': 'Product 36', 'total': 194.04, 'quantity': 2, 'discountedPrice': 97.02, 'discountPercentage': 13.0}]",2,3,368.6,18.430000000000007,184.3,929b2b9df431c4f3,2026-04-19T19:39:39.306863+00:00,1.0
50,73,"[{'id': 73, 'price': 118.51, 'title': 'Product 73', 'total': 117.32, 'quantity': 1, 'discountedPrice': 117.32, 'discountPercentage': 1.0}, {'id': 13, 'price': 10.25, 'title': 'Product 13', 'total': 8.81, 'quantity': 1, 'discountedPrice': 8.81, 'discountPercentage': 14.000000000000002}, {'id': 36, 'price': 317.11, 'title': 'Product 36', 'total': 564.46, 'quantity': 2, 'discountedPrice': 282.23, 'discountPercentage': 11.0}, {'id': 96, 'price': 47.27, 'title': 'Product 96', 'total': 40.18, 'quantity': 1, 'discountedPrice': 40.18, 'discountPercentage': 15.0}, {'id': 92, 'price': 208.22, 'title': 'Product 92', 'total': 333.15, 'quantity': 2, 'discountedPrice': 166.58, 'discountPercentage': 20.0}]",1063.92,1010.72,5,7,2025-06-12 00:56:02.418484+00:00,2025-06-12 15:56:02.418484+00:00,50,"[{'id': 73, 'price': 118.51, 'title': 'Product 73', 'total': 117.32, 'quantity': 1, 'discountedPrice': 117.32, 'discountPercentage': 1.0}, {'id': 13, 'price': 10.25, 'title': 'Product 13', 'total': 8.81, 'quantity': 1, 'discountedPrice': 8.81, 'discountPercentage': 14.000000000000002}, {'id': 36, 'price': 317.11, 'title': 'Product 36', 'total': 564.46, 'quantity': 2, 'discountedPrice': 282.23, 'discountPercentage': 11.0}, {'id': 96, 'price': 47.27, 'title': 'Product 96', 'total': 40.18, 'quantity': 1, 'discountedPrice': 40.18, 'discountPercentage': 15.0}, {'id': 92, 'price': 208.22, 'title': 'Product 92', 'total': 333.15, 'quantity': 2, 'discountedPrice': 166.58, 'discountPercentage': 20.0}]",5,7,1063.92,53.200000000000045,212.78400000000002,b4e2c61fb63668c8,2026-04-19T19:39:39.306863+00:00,1.0
7,74,"[{'id': 36, 'price': 482.35, 'title': 'Product 36', 'total': 868.23, 'quantity': 2, 'discountedPrice': 434.12, 'discountPercentage': 10.0}]",868.23,824.82,1,2,2025-06-12 00:56:02.416488+00:00,2025-06-12 21:56:02.416488+00:00,7,"[{'id': 36, 'price': 482.35, 'title': 'Product 36', 'total': 868.23, 'quantity': 2, 'discountedPrice': 434.12, 'discountPercentage': 10.0}]",1,2,868.23,43.40999999999997,868.23,aae5b1892a0dc032,2026-04-19T19:39:39.306863+00:00,1.0
47,32,"[{'id': 34, 'price': 321.42, 'title': 'Product 34', 'total': 260.35, 'quantity': 1, 'discountedPrice': 260.35, 'discountPercentage': 19.0}, {'id': 88, 'price': 399.69, 'title': 'Product 88', 'total': 663.49, 'quantity': 2, 'discountedPrice': 331.74, 'discountPercentage': 17.0}]",923.84,877.65,2,3,2025-06-13 00:56:02.418484+00:00,2025-06-13 11:56:02.418484+00:00,47,"[{'id': 34, 'price': 321.42, 'title': 'Product 34', 'total': 260.35, 'quantity': 1, 'discountedPrice': 260.35, 'discountPercentage': 19.0}, {'id': 88, 'price': 399.69, 'title': 'Product 88', 'total': 663.49, 'quantity': 2, 'discountedPrice': 331.74, 'discountPercentage': 17.0}]",2,3,923.84,46.190000000000055,461.92,0ac63e33d1bfeb82,2026-04-19T19:39:39.306863+00:00,1.0
89,65,"[{'id': 60, 'price': 405.39, 'title': 'Product 60', 'total': 863.48, 'quantity': 3, 'discountedPrice': 287.83, 'discountPercentage': 28.999999999999996}]",863.48,820.31,1,3,2025-06-14 00:56:02.421482+00:00,2025-06-14 16:56:02.421482+00:00,89,"[{'id': 60, 'price': 405.39, 'title': 'Product 60', 'total': 863.48, 'quantity': 3, 'discountedPrice': 287.83, 'discountPercentage': 28.999999999999996}]",1,3,863.48,43.17000000000007,863.48,eeea115d293d3895,2026-04-19T19:39:39.306863+00:00,1.0
163,4,"[{'id': 67, 'price': 204.14, 'title': 'Product 67', 'total': 379.7, 'quantity': 2, 'discountedPrice': 189.85, 'discountPercentage': 7.000000000000001}, {'id': 33, 'price': 36.05, 'title': 'Product 33', 'total': 26.32, 'quantity': 1, 'discountedPrice': 26.32, 'discountPercentage': 27.0}, {'id': 79, 'price': 421.08, 'title': 'Product 79', 'total': 1225.34, 'quantity': 3, 'discountedPrice': 408.45, 'discountPercentage': 3.0}, {'id': 12, 'price': 90.17, 'title': 'Product 12', 'total': 149.68, 'quantity': 2, 'discountedPrice': 74.84, 'discountPercentage': 17.0}]",1781.04,1691.99,4,8,2025-06-17 00:56:02.426480+00:00,2025-06-17 19:56:02.426480+00:00,163,"[{'id': 67, 'price': 204.14, 'title': 'Product 67', 'total': 379.7, 'quantity': 2, 'discountedPrice': 189.85, 'discountPercentage': 7.000000000000001}, {'id': 33, 'price': 36.05, 'title': 'Product 33', 'total': 26.32, 'quantity': 1, 'discountedPrice': 26.32, 'discountPercentage': 27.0}, {'id': 79, 'price': 421.08, 'title': 'Product 79', 'total': 1225.34, 'quantity': 3, 'discountedPrice': 408.45, 'discountPercentage': 3.0}, {'id': 12, 'price': 90.17, 'title': 'Product 12', 'total': 149.68, 'quantity': 2, 'discountedPrice': 74.84, 'discountPercentage': 17.0}]",4,8,1781.04,89.04999999999995,445.26,c9b28450894b7172,2026-04-19T19:39:39.306863+00:00,1.0
98,80,"[{'id': 34, 'price': 430.6, 'title': 'Product 34', 'total': 396.15, 'quantity': 1, 'discountedPrice': 396.15, 'discountPercentage': 8.0}, {'id': 86, 'price': 258.58, 'title': 'Product 86', 'total': 460.27, 'quantity': 2, 'discountedPrice': 230.14, 'discountPercentage': 11.0}, {'id': 73, 'price': 164.96, 'title': 'Product 73', 'total': 303.53, 'quantity': 2, 'discountedPrice': 151.76, 'discountPercentage': 8.0}, {'id': 76, 'price': 271.94, 'title': 'Product 76', 'total': 386.15, 'quantity': 2, 'discountedPrice': 193.08, 'discountPercentage': 28.999999999999996}, {'id': 97, 'price': 118.76, 'title': 'Product 97', 'total': 267.21, 'quantity': 3, 'discountedPrice': 89.07, 'discountPercentage': 25.0}]",1813.31,1722.64,5,10,2025-06-20 00:56:02.421482+00:00,2025-06-20 15:56:02.421482+00:00,98,"[{'id': 34, 'price': 430.6, 'title': 'Product 34', 'total': 396.15, 'quantity': 1, 'discountedPrice': 396.15, 'discountPercentage': 8.0}, {'id': 86, 'price': 258.58, 'title': 'Product 86', 'total': 460.27, 'quantity': 2, 'discountedPrice': 230.14, 'discountPercentage': 11.0}, {'id': 73, 'price': 164.96, 'title': 'Product 73', 'total': 303.53, 'quantity': 2, 'discountedPrice': 151.76, 'discountPercentage': 8.0}, {'id': 76, 'price': 271.94, 'title': 'Product 76', 'total': 386.15, 'quantity': 2, 'discountedPrice': 193.08, 'discountPercentage': 28.999999999999996}, {'id': 97, 'price': 118.76, 'title': 'Product 97', 'total': 267.21, 'quantity': 3, 'discountedPrice': 89.07, 'discountPercentage': 25.0}]",5,10,1813.31,90.66999999999985,362.662,f795ad72b68bd43a,2026-04-19T19:39:39.306863+00:00,1.0
91,98,"[{'id': 65, 'price': 450.46, 'title': 'Product 65', 'total': 342.35, 'quantity': 1, 'discountedPrice': 342.35, 'discountPercentage': 24.0}]",342.35,325.23,1,1,2025-06-20 00:56:02.421482+00:00,2025-06-20 23:56:02.421482+00:00,91,"[{'id': 65, 'price': 450.46, 'title': 'Product 65', 'total': 342.35, 'quantity': 1, 'discountedPrice': 342.35, 'discountPercentage': 24.0}]",1,1,342.35,17.120000000000005,342.35,5bd86b1dde70093b,2026-04-19T19:39:39.306863+00:00,1.0
